0.7715167498104596	0.7833494518006402
0.9999999999999997	0.9999999999999997
0.6363961030678926	0.5050762722761053
0.8571428571428569	0.8571428571428569
0.9045340337332909	0.9045340337332909
0.7035264706814485	0.7035264706814485
0.7106690545187014	0.7006490497453707
0.7778444682625973	0.6396021490668312
0.5380275868489702	0.5
0.6674238124719147	0.6674238124719147
0.9090909090909088	0.8947368421052626
0.801783725737273	0.801783725737273
0.7833494518006402	0.7833494518006402
0.6681531047810608	0.6681531047810608
0.3813850356982369	0.42857142857142866
0.7142857142857141	0.7142857142857141
0.6837634587578277	0.6837634587578277
0.7424621202458749	0.5000000000000001
0.6470588235294118	0.5714285714285715
0.6761234037828132	0.6761234037828132
0.40089186286863654	0.40089186286863654
0.6735753140545635	0.6666666666666667
0.3894904188522601	0.33407655239053047
0.6363636363636365	0.6363636363636365
